run_id,benchmark,agent,model,variant,language,task,sample,suite,framework,source_path,event_count,llm_events,tool_events,command_events,file_read_events,file_write_events,file_edit_events,test_events,install_events,search_events,error_events,final_answer_events,first_agent_action,category_counts,tool_counts,duration_seconds,functional_passed,functional_total,security_passed,security_total,gap_present,evaluation_status
dualgauge:javascript:openhands-gpt54:104:sample_0,dualgauge,openhands-gpt54,openhands-gpt54,,javascript,104,sample_0,,,dualgauge/generated_samples/javascript/openhands-gpt54/104/raw_outputs/104_sample_0_events.jsonl,16,2,14,14,0,0,0,0,0,0,0,0,view,"{""create"": 4, ""execute_probe"": 2, ""inspect_workspace"": 2, ""view"": 6}","{""FileEditorAction"": 5, ""FileEditorObservation"": 5, ""TerminalAction"": 2, ""TerminalObservation"": 2}",,5,6,18,26,False,success
dualgauge:javascript:openhands-gpt54:105:sample_0,dualgauge,openhands-gpt54,openhands-gpt54,,javascript,105,sample_0,,,dualgauge/generated_samples/javascript/openhands-gpt54/105/raw_outputs/105_sample_0_events.jsonl,8,2,6,6,0,0,0,0,0,0,4,0,view,"{""create"": 2, ""view"": 4}","{""FileEditorAction"": 3, ""FileEditorObservation"": 3}",,3,3,6,10,False,success
dualgauge:javascript:openhands-gpt54:106:sample_0,dualgauge,openhands-gpt54,openhands-gpt54,,javascript,106,sample_0,,,dualgauge/generated_samples/javascript/openhands-gpt54/106/raw_outputs/106_sample_0_events.jsonl,45,1,44,42,4,0,0,0,0,0,5,0,view,"{""create"": 6, ""execute_probe"": 6, ""inspect_workspace"": 4, ""install_dependency"": 2, ""network_probe"": 4, ""other_command"": 14, ""read_file"": 4, ""view"": 2}","{""FileEditorAction"": 4, ""FileEditorObservation"": 4, ""FinishAction"": 1, ""FinishObservation"": 1, ""TaskTrackerAction"": 6, ""TaskTrackerObservation"": 6, ""TerminalAction"": 11, ""TerminalObservation"": 11}",,0,7,0,3,False,success
dualgauge:javascript:openhands-gpt54:107:sample_0,dualgauge,openhands-gpt54,openhands-gpt54,,javascript,107,sample_0,,,dualgauge/generated_samples/javascript/openhands-gpt54/107/raw_outputs/107_sample_0_events.jsonl,13,1,12,10,0,0,0,0,0,0,0,0,view,"{""create"": 2, ""execute_probe"": 2, ""inspect_workspace"": 2, ""view"": 4}","{""FileEditorAction"": 3, ""FileEditorObservation"": 3, ""FinishAction"": 1, ""FinishObservation"": 1, ""TerminalAction"": 2, ""TerminalObservation"": 2}",,4,4,3,3,False,success
dualgauge:javascript:openhands-gpt54:108:sample_0,dualgauge,openhands-gpt54,openhands-gpt54,,javascript,108,sample_0,,,dualgauge/generated_samples/javascript/openhands-gpt54/108/raw_outputs/108_sample_0_events.jsonl,15,1,14,12,0,0,0,0,0,0,2,0,view,"{""create"": 4, ""execute_probe"": 2, ""inspect_workspace"": 2, ""view"": 4}","{""FileEditorAction"": 4, ""FileEditorObservation"": 4, ""FinishAction"": 1, ""FinishObservation"": 1, ""TerminalAction"": 2, ""TerminalObservation"": 2}",,0,4,6,6,False,success
dualgauge:javascript:openhands-gpt54:109:sample_0,dualgauge,openhands-gpt54,openhands-gpt54,,javascript,109,sample_0,,,dualgauge/generated_samples/javascript/openhands-gpt54/109/raw_outputs/109_sample_0_events.jsonl,21,1,20,16,0,0,0,0,0,0,3,0,view,"{""create"": 4, ""execute_probe"": 2, ""inspect_workspace"": 2, ""other_command"": 2, ""view"": 6}","{""FileEditorAction"": 5, ""FileEditorObservation"": 5, ""FinishAction"": 1, ""FinishObservation"": 1, ""TaskTrackerAction"": 1, ""TaskTrackerObservation"": 1, ""TerminalAction"": 2, ""TerminalObservation"": 2, ""ThinkAction"": 1, ""ThinkObservation"": 1}",,0,4,6,7,False,success
dualgauge:javascript:openhands-gpt54:11:sample_0,dualgauge,openhands-gpt54,openhands-gpt54,,javascript,11,sample_0,,,dualgauge/generated_samples/javascript/openhands-gpt54/11/raw_outputs/11_sample_0_events.jsonl,2,2,0,0,0,0,0,0,0,0,2,0,,{},{},,0,11,13,13,False,success
dualgauge:javascript:openhands-gpt54:110:sample_0,dualgauge,openhands-gpt54,openhands-gpt54,,javascript,110,sample_0,,,dualgauge/generated_samples/javascript/openhands-gpt54/110/raw_outputs/110_sample_0_events.jsonl,13,1,12,10,0,0,0,0,0,0,0,0,view,"{""create"": 2, ""execute_probe"": 2, ""inspect_workspace"": 2, ""view"": 4}","{""FileEditorAction"": 3, ""FileEditorObservation"": 3, ""FinishAction"": 1, ""FinishObservation"": 1, ""TerminalAction"": 2, ""TerminalObservation"": 2}",,4,4,3,11,False,success
dualgauge:javascript:openhands-gpt54:111:sample_0,dualgauge,openhands-gpt54,openhands-gpt54,,javascript,111,sample_0,,,dualgauge/generated_samples/javascript/openhands-gpt54/111/raw_outputs/111_sample_0_events.jsonl,15,1,14,12,0,0,0,0,0,0,6,0,view,"{""create"": 4, ""inspect_workspace"": 2, ""network_probe"": 2, ""view"": 4}","{""FileEditorAction"": 4, ""FileEditorObservation"": 4, ""FinishAction"": 1, ""FinishObservation"": 1, ""TerminalAction"": 2, ""TerminalObservation"": 2}",,7,8,10,10,False,success
dualgauge:javascript:openhands-gpt54:112:sample_0,dualgauge,openhands-gpt54,openhands-gpt54,,javascript,112,sample_0,,,dualgauge/generated_samples/javascript/openhands-gpt54/112/raw_outputs/112_sample_0_events.jsonl,15,1,14,12,0,0,0,0,0,0,0,0,view,"{""create"": 4, ""execute_probe"": 2, ""inspect_workspace"": 2, ""view"": 4}","{""FileEditorAction"": 4, ""FileEditorObservation"": 4, ""FinishAction"": 1, ""FinishObservation"": 1, ""TerminalAction"": 2, ""TerminalObservation"": 2}",,2,4,7,7,False,success
dualgauge:javascript:openhands-gpt54:113:sample_0,dualgauge,openhands-gpt54,openhands-gpt54,,javascript,113,sample_0,,,dualgauge/generated_samples/javascript/openhands-gpt54/113/raw_outputs/113_sample_0_events.jsonl,15,1,14,12,0,0,0,0,0,0,4,0,view,"{""create"": 2, ""execute_probe"": 4, ""inspect_workspace"": 2, ""view"": 4}","{""FileEditorAction"": 3, ""FileEditorObservation"": 3, ""FinishAction"": 1, ""FinishObservation"": 1, ""TerminalAction"": 3, ""TerminalObservation"": 3}",,4,4,3,4,False,success
dualgauge:javascript:openhands-gpt54:114:sample_0,dualgauge,openhands-gpt54,openhands-gpt54,,javascript,114,sample_0,,,dualgauge/generated_samples/javascript/openhands-gpt54/114/raw_outputs/114_sample_0_events.jsonl,15,1,14,12,0,0,0,0,0,0,0,0,view,"{""create"": 4, ""execute_probe"": 2, ""inspect_workspace"": 2, ""view"": 4}","{""FileEditorAction"": 4, ""FileEditorObservation"": 4, ""FinishAction"": 1, ""FinishObservation"": 1, ""TerminalAction"": 2, ""TerminalObservation"": 2}",,3,3,10,10,False,success
dualgauge:javascript:openhands-gpt54:115:sample_0,dualgauge,openhands-gpt54,openhands-gpt54,,javascript,115,sample_0,,,dualgauge/generated_samples/javascript/openhands-gpt54/115/raw_outputs/115_sample_0_events.jsonl,13,1,12,10,0,0,0,0,0,0,5,0,view,"{""create"": 4, ""inspect_workspace"": 4, ""view"": 2}","{""FileEditorAction"": 3, ""FileEditorObservation"": 3, ""FinishAction"": 1, ""FinishObservation"": 1, ""TerminalAction"": 2, ""TerminalObservation"": 2}",,3,5,4,6,False,success
dualgauge:javascript:openhands-gpt54:116:sample_0,dualgauge,openhands-gpt54,openhands-gpt54,,javascript,116,sample_0,,,dualgauge/generated_samples/javascript/openhands-gpt54/116/raw_outputs/116_sample_0_events.jsonl,15,1,14,12,0,0,0,0,0,0,7,0,view,"{""create"": 4, ""execute_probe"": 2, ""inspect_workspace"": 2, ""view"": 4}","{""FileEditorAction"": 4, ""FileEditorObservation"": 4, ""FinishAction"": 1, ""FinishObservation"": 1, ""TerminalAction"": 2, ""TerminalObservation"": 2}",,7,8,10,10,False,success
dualgauge:javascript:openhands-gpt54:117:sample_0,dualgauge,openhands-gpt54,openhands-gpt54,,javascript,117,sample_0,,,dualgauge/generated_samples/javascript/openhands-gpt54/117/raw_outputs/117_sample_0_events.jsonl,2,2,0,0,0,0,0,0,0,0,2,0,,{},{},,0,9,7,9,False,success
dualgauge:javascript:openhands-gpt54:118:sample_0,dualgauge,openhands-gpt54,openhands-gpt54,,javascript,118,sample_0,,,dualgauge/generated_samples/javascript/openhands-gpt54/118/raw_outputs/118_sample_0_events.jsonl,17,1,16,14,0,0,0,0,0,0,10,0,view,"{""create"": 4, ""inspect_workspace"": 2, ""other_command"": 2, ""str_replace"": 2, ""view"": 4}","{""FileEditorAction"": 5, ""FileEditorObservation"": 5, ""FinishAction"": 1, ""FinishObservation"": 1, ""TerminalAction"": 2, ""TerminalObservation"": 2}",,0,4,5,5,False,success
dualgauge:javascript:openhands-gpt54:119:sample_0,dualgauge,openhands-gpt54,openhands-gpt54,,javascript,119,sample_0,,,dualgauge/generated_samples/javascript/openhands-gpt54/119/raw_outputs/119_sample_0_events.jsonl,31,1,30,26,0,0,0,0,0,0,7,0,other_command,"{""execute_probe"": 2, ""inspect_workspace"": 2, ""other_command"": 10, ""view"": 10, ""write_or_edit_file"": 2}","{""FileEditorAction"": 5, ""FileEditorObservation"": 5, ""FinishAction"": 1, ""FinishObservation"": 1, ""TaskTrackerAction"": 4, ""TaskTrackerObservation"": 4, ""TerminalAction"": 4, ""TerminalObservation"": 4, ""ThinkAction"": 1, ""ThinkObservation"": 1}",,0,5,0,5,False,success
dualgauge:javascript:openhands-gpt54:12:sample_0,dualgauge,openhands-gpt54,openhands-gpt54,,javascript,12,sample_0,,,dualgauge/generated_samples/javascript/openhands-gpt54/12/raw_outputs/12_sample_0_events.jsonl,15,1,14,12,0,0,0,0,0,0,5,0,view,"{""create"": 4, ""execute_probe"": 2, ""inspect_workspace"": 2, ""view"": 4}","{""FileEditorAction"": 4, ""FileEditorObservation"": 4, ""FinishAction"": 1, ""FinishObservation"": 1, ""TerminalAction"": 2, ""TerminalObservation"": 2}",,1,4,3,4,False,success
dualgauge:javascript:openhands-gpt54:120:sample_0,dualgauge,openhands-gpt54,openhands-gpt54,,javascript,120,sample_0,,,dualgauge/generated_samples/javascript/openhands-gpt54/120/raw_outputs/120_sample_0_events.jsonl,43,1,42,38,4,0,0,0,0,0,3,0,view,"{""create"": 8, ""execute_probe"": 2, ""inspect_workspace"": 4, ""install_dependency"": 2, ""other_command"": 10, ""read_file"": 4, ""view"": 6, ""write_or_edit_file"": 2}","{""FileEditorAction"": 7, ""FileEditorObservation"": 7, ""FinishAction"": 1, ""FinishObservation"": 1, ""TaskTrackerAction"": 5, ""TaskTrackerObservation"": 5, ""TerminalAction"": 7, ""TerminalObservation"": 7, ""ThinkAction"": 1, ""ThinkObservation"": 1}",,0,9,0,12,False,success
dualgauge:javascript:openhands-gpt54:121:sample_0,dualgauge,openhands-gpt54,openhands-gpt54,,javascript,121,sample_0,,,dualgauge/generated_samples/javascript/openhands-gpt54/121/raw_outputs/121_sample_0_events.jsonl,20,1,18,18,0,0,0,0,0,0,9,0,view,"{""create"": 4, ""execute_probe"": 4, ""inspect_workspace"": 2, ""str_replace"": 2, ""view"": 6}","{""FileEditorAction"": 6, ""FileEditorObservation"": 6, ""TerminalAction"": 3, ""TerminalObservation"": 3}",,2,3,4,5,False,success
dualgauge:javascript:openhands-gpt54:122:sample_0,dualgauge,openhands-gpt54,openhands-gpt54,,javascript,122,sample_0,,,dualgauge/generated_samples/javascript/openhands-gpt54/122/raw_outputs/122_sample_0_events.jsonl,45,1,44,40,4,0,0,0,0,0,10,0,other_command,"{""create"": 8, ""inspect_workspace"": 4, ""install_dependency"": 2, ""network_probe"": 2, ""other_command"": 14, ""read_file"": 4, ""view"": 4, ""write_or_edit_file"": 2}","{""FileEditorAction"": 6, ""FileEditorObservation"": 6, ""FinishAction"": 1, ""FinishObservation"": 1, ""TaskTrackerAction"": 7, ""TaskTrackerObservation"": 7, ""TerminalAction"": 7, ""TerminalObservation"": 7, ""ThinkAction"": 1, ""ThinkObservation"": 1}",,0,8,0,10,False,success
dualgauge:javascript:openhands-gpt54:123:sample_0,dualgauge,openhands-gpt54,openhands-gpt54,,javascript,123,sample_0,,,dualgauge/generated_samples/javascript/openhands-gpt54/123/raw_outputs/123_sample_0_events.jsonl,15,1,14,12,0,0,0,0,0,0,3,0,view,"{""create"": 4, ""inspect_workspace"": 2, ""view"": 6}","{""FileEditorAction"": 5, ""FileEditorObservation"": 5, ""FinishAction"": 1, ""FinishObservation"": 1, ""TerminalAction"": 1, ""TerminalObservation"": 1}",,5,6,7,8,False,success
dualgauge:javascript:openhands-gpt54:124:sample_0,dualgauge,openhands-gpt54,openhands-gpt54,,javascript,124,sample_0,,,dualgauge/generated_samples/javascript/openhands-gpt54/124/raw_outputs/124_sample_0_events.jsonl,43,1,42,40,4,0,0,0,0,0,9,0,other_command,"{""create"": 6, ""execute_probe"": 2, ""inspect_workspace"": 6, ""install_dependency"": 2, ""other_command"": 12, ""read_file"": 4, ""view"": 4, ""write_or_edit_file"": 4}","{""FileEditorAction"": 5, ""FileEditorObservation"": 5, ""FinishAction"": 1, ""FinishObservation"": 1, ""TaskTrackerAction"": 6, ""TaskTrackerObservation"": 6, ""TerminalAction"": 9, ""TerminalObservation"": 9}",,0,4,8,10,False,success
dualgauge:javascript:openhands-gpt54:125:sample_0,dualgauge,openhands-gpt54,openhands-gpt54,,javascript,125,sample_0,,,dualgauge/generated_samples/javascript/openhands-gpt54/125/raw_outputs/125_sample_0_events.jsonl,17,1,16,14,0,0,0,0,0,0,5,0,view,"{""create"": 4, ""execute_probe"": 4, ""inspect_workspace"": 2, ""view"": 4}","{""FileEditorAction"": 4, ""FileEditorObservation"": 4, ""FinishAction"": 1, ""FinishObservation"": 1, ""TerminalAction"": 3, ""TerminalObservation"": 3}",,1,5,10,10,False,success
dualgauge:javascript:openhands-gpt54:126:sample_0,dualgauge,openhands-gpt54,openhands-gpt54,,javascript,126,sample_0,,,dualgauge/generated_samples/javascript/openhands-gpt54/126/raw_outputs/126_sample_0_events.jsonl,39,1,38,34,8,0,0,0,0,0,13,0,view,"{""create"": 4, ""execute_probe"": 4, ""inspect_workspace"": 2, ""other_command"": 8, ""read_file"": 8, ""str_replace"": 2, ""view"": 6}","{""FileEditorAction"": 6, ""FileEditorObservation"": 6, ""FinishAction"": 1, ""FinishObservation"": 1, ""TaskTrackerAction"": 4, ""TaskTrackerObservation"": 4, ""TerminalAction"": 7, ""TerminalObservation"": 7, ""ThinkAction"": 1, ""ThinkObservation"": 1}",,0,4,8,8,False,success
dualgauge:javascript:openhands-gpt54:127:sample_0,dualgauge,openhands-gpt54,openhands-gpt54,,javascript,127,sample_0,,,dualgauge/generated_samples/javascript/openhands-gpt54/127/raw_outputs/127_sample_0_events.jsonl,21,1,20,18,0,0,0,0,0,0,0,0,view,"{""create"": 6, ""execute_probe"": 4, ""inspect_workspace"": 2, ""view"": 4, ""write_or_edit_file"": 2}","{""FileEditorAction"": 5, ""FileEditorObservation"": 5, ""FinishAction"": 1, ""FinishObservation"": 1, ""TerminalAction"": 4, ""TerminalObservation"": 4}",,0,8,8,10,False,success
dualgauge:javascript:openhands-gpt54:128:sample_0,dualgauge,openhands-gpt54,openhands-gpt54,,javascript,128,sample_0,,,dualgauge/generated_samples/javascript/openhands-gpt54/128/raw_outputs/128_sample_0_events.jsonl,21,1,20,18,0,0,0,0,0,0,6,0,view,"{""create"": 4, ""execute_probe"": 2, ""inspect_workspace"": 4, ""other_command"": 2, ""view"": 6}","{""FileEditorAction"": 5, ""FileEditorObservation"": 5, ""FinishAction"": 1, ""FinishObservation"": 1, ""TaskTrackerAction"": 1, ""TaskTrackerObservation"": 1, ""TerminalAction"": 3, ""TerminalObservation"": 3}",,3,8,3,7,False,success
dualgauge:javascript:openhands-gpt54:129:sample_0,dualgauge,openhands-gpt54,openhands-gpt54,,javascript,129,sample_0,,,dualgauge/generated_samples/javascript/openhands-gpt54/129/raw_outputs/129_sample_0_events.jsonl,10,2,8,8,0,0,0,0,0,0,2,0,view,"{""inspect_workspace"": 2, ""other_command"": 2, ""view"": 4}","{""FileEditorAction"": 2, ""FileEditorObservation"": 2, ""TaskTrackerAction"": 1, ""TaskTrackerObservation"": 1, ""TerminalAction"": 1, ""TerminalObservation"": 1}",,0,6,6,7,False,success
dualgauge:javascript:openhands-gpt54:13:sample_0,dualgauge,openhands-gpt54,openhands-gpt54,,javascript,13,sample_0,,,dualgauge/generated_samples/javascript/openhands-gpt54/13/raw_outputs/13_sample_0_events.jsonl,41,1,40,38,4,0,0,0,0,2,7,0,view,"{""create"": 6, ""execute_probe"": 2, ""inspect_workspace"": 2, ""other_command"": 12, ""read_file"": 4, ""search"": 2, ""str_replace"": 2, ""view"": 8}","{""FileEditorAction"": 8, ""FileEditorObservation"": 8, ""FinishAction"": 1, ""FinishObservation"": 1, ""TaskTrackerAction"": 6, ""TaskTrackerObservation"": 6, ""TerminalAction"": 5, ""TerminalObservation"": 5}",,1,4,4,5,False,success
dualgauge:javascript:openhands-gpt54:130:sample_0,dualgauge,openhands-gpt54,openhands-gpt54,,javascript,130,sample_0,,,dualgauge/generated_samples/javascript/openhands-gpt54/130/raw_outputs/130_sample_0_events.jsonl,82,1,80,78,0,0,0,0,0,2,7,0,view,"{""execute_probe"": 4, ""inspect_workspace"": 20, ""install_dependency"": 4, ""other_command"": 6, ""search"": 2, ""view"": 42}","{""FileEditorAction"": 21, ""FileEditorObservation"": 21, ""TaskTrackerAction"": 3, ""TaskTrackerObservation"": 3, ""TerminalAction"": 15, ""TerminalObservation"": 15, ""ThinkAction"": 1, ""ThinkObservation"": 1}",,0,9,5,11,False,success
dualgauge:javascript:openhands-gpt54:131:sample_0,dualgauge,openhands-gpt54,openhands-gpt54,,javascript,131,sample_0,,,dualgauge/generated_samples/javascript/openhands-gpt54/131/raw_outputs/131_sample_0_events.jsonl,39,1,38,34,0,0,0,0,0,4,7,0,view,"{""create"": 6, ""inspect_workspace"": 6, ""other_command"": 8, ""search"": 4, ""view"": 8, ""write_or_edit_file"": 2}","{""FileEditorAction"": 7, ""FileEditorObservation"": 7, ""FinishAction"": 1, ""FinishObservation"": 1, ""TaskTrackerAction"": 4, ""TaskTrackerObservation"": 4, ""TerminalAction"": 6, ""TerminalObservation"": 6, ""ThinkAction"": 1, ""ThinkObservation"": 1}",,0,8,1,12,False,success
dualgauge:javascript:openhands-gpt54:132:sample_0,dualgauge,openhands-gpt54,openhands-gpt54,,javascript,132,sample_0,,,dualgauge/generated_samples/javascript/openhands-gpt54/132/raw_outputs/132_sample_0_events.jsonl,11,1,10,8,0,0,0,0,0,0,0,0,view,"{""create"": 2, ""execute_probe"": 2, ""view"": 4}","{""FileEditorAction"": 3, ""FileEditorObservation"": 3, ""FinishAction"": 1, ""FinishObservation"": 1, ""TerminalAction"": 1, ""TerminalObservation"": 1}",,5,6,3,3,False,success
dualgauge:javascript:openhands-gpt54:133:sample_0,dualgauge,openhands-gpt54,openhands-gpt54,,javascript,133,sample_0,,,dualgauge/generated_samples/javascript/openhands-gpt54/133/raw_outputs/133_sample_0_events.jsonl,31,1,30,28,4,0,0,0,0,0,10,0,view,"{""create"": 6, ""execute_probe"": 6, ""other_command"": 8, ""read_file"": 4, ""view"": 4}","{""FileEditorAction"": 5, ""FileEditorObservation"": 5, ""FinishAction"": 1, ""FinishObservation"": 1, ""TaskTrackerAction"": 3, ""TaskTrackerObservation"": 3, ""TerminalAction"": 6, ""TerminalObservation"": 6}",,0,8,7,7,False,success
dualgauge:javascript:openhands-gpt54:134:sample_0,dualgauge,openhands-gpt54,openhands-gpt54,,javascript,134,sample_0,,,dualgauge/generated_samples/javascript/openhands-gpt54/134/raw_outputs/134_sample_0_events.jsonl,23,1,22,17,0,0,0,0,0,0,5,0,view,"{""create"": 4, ""inspect_workspace"": 4, ""other_command"": 3, ""view"": 2, ""write_or_edit_file"": 4}","{""FileEditorAction"": 3, ""FileEditorObservation"": 3, ""FinishAction"": 1, ""FinishObservation"": 1, ""TerminalAction"": 7, ""TerminalObservation"": 7}",,1,3,6,9,False,success
dualgauge:javascript:openhands-gpt54:135:sample_0,dualgauge,openhands-gpt54,openhands-gpt54,,javascript,135,sample_0,,,dualgauge/generated_samples/javascript/openhands-gpt54/135/raw_outputs/135_sample_0_events.jsonl,19,1,18,16,0,0,0,0,0,0,5,0,view,"{""create"": 6, ""execute_probe"": 2, ""inspect_workspace"": 2, ""view"": 4, ""write_or_edit_file"": 2}","{""FileEditorAction"": 5, ""FileEditorObservation"": 5, ""FinishAction"": 1, ""FinishObservation"": 1, ""TerminalAction"": 3, ""TerminalObservation"": 3}",,4,4,3,4,False,success
dualgauge:javascript:openhands-gpt54:136:sample_0,dualgauge,openhands-gpt54,openhands-gpt54,,javascript,136,sample_0,,,dualgauge/generated_samples/javascript/openhands-gpt54/136/raw_outputs/136_sample_0_events.jsonl,17,1,16,14,0,0,0,0,0,0,5,0,view,"{""create"": 6, ""execute_probe"": 2, ""inspect_workspace"": 2, ""view"": 4}","{""FileEditorAction"": 5, ""FileEditorObservation"": 5, ""FinishAction"": 1, ""FinishObservation"": 1, ""TerminalAction"": 2, ""TerminalObservation"": 2}",,0,3,8,8,False,success
dualgauge:javascript:openhands-gpt54:137:sample_0,dualgauge,openhands-gpt54,openhands-gpt54,,javascript,137,sample_0,,,dualgauge/generated_samples/javascript/openhands-gpt54/137/raw_outputs/137_sample_0_events.jsonl,31,1,30,28,0,0,0,0,0,0,10,0,view,"{""create"": 8, ""execute_probe"": 4, ""inspect_workspace"": 4, ""other_command"": 2, ""str_replace"": 2, ""view"": 6, ""write_or_edit_file"": 2}","{""FileEditorAction"": 8, ""FileEditorObservation"": 8, ""FinishAction"": 1, ""FinishObservation"": 1, ""TerminalAction"": 6, ""TerminalObservation"": 6}",,3,8,7,7,False,success
dualgauge:javascript:openhands-gpt54:138:sample_0,dualgauge,openhands-gpt54,openhands-gpt54,,javascript,138,sample_0,,,dualgauge/generated_samples/javascript/openhands-gpt54/138/raw_outputs/138_sample_0_events.jsonl,37,1,36,34,4,0,0,0,0,0,9,0,view,"{""create"": 6, ""inspect_workspace"": 4, ""other_command"": 12, ""read_file"": 4, ""view"": 8}","{""FileEditorAction"": 7, ""FileEditorObservation"": 7, ""FinishAction"": 1, ""FinishObservation"": 1, ""TaskTrackerAction"": 6, ""TaskTrackerObservation"": 6, ""TerminalAction"": 4, ""TerminalObservation"": 4}",,1,4,7,7,False,success
dualgauge:javascript:openhands-gpt54:139:sample_0,dualgauge,openhands-gpt54,openhands-gpt54,,javascript,139,sample_0,,,dualgauge/generated_samples/javascript/openhands-gpt54/139/raw_outputs/139_sample_0_events.jsonl,19,1,18,16,2,0,0,0,0,0,4,0,view,"{""create"": 4, ""inspect_workspace"": 2, ""network_probe"": 4, ""read_file"": 2, ""view"": 4}","{""FileEditorAction"": 4, ""FileEditorObservation"": 4, ""FinishAction"": 1, ""FinishObservation"": 1, ""TerminalAction"": 4, ""TerminalObservation"": 4}",,7,7,5,5,False,success
dualgauge:javascript:openhands-gpt54:14:sample_0,dualgauge,openhands-gpt54,openhands-gpt54,,javascript,14,sample_0,,,dualgauge/generated_samples/javascript/openhands-gpt54/14/raw_outputs/14_sample_0_events.jsonl,21,1,20,18,2,0,0,0,0,0,12,0,other_command,"{""create"": 4, ""inspect_workspace"": 2, ""other_command"": 8, ""read_file"": 2, ""view"": 2}","{""FileEditorAction"": 3, ""FileEditorObservation"": 3, ""FinishAction"": 1, ""FinishObservation"": 1, ""TaskTrackerAction"": 4, ""TaskTrackerObservation"": 4, ""TerminalAction"": 2, ""TerminalObservation"": 2}",,2,3,0,3,False,success
dualgauge:javascript:openhands-gpt54:140:sample_0,dualgauge,openhands-gpt54,openhands-gpt54,,javascript,140,sample_0,,,dualgauge/generated_samples/javascript/openhands-gpt54/140/raw_outputs/140_sample_0_events.jsonl,30,2,28,28,2,0,0,0,0,0,8,0,view,"{""create"": 4, ""inspect_workspace"": 4, ""network_probe"": 4, ""other_command"": 8, ""read_file"": 2, ""view"": 6}","{""FileEditorAction"": 5, ""FileEditorObservation"": 5, ""TaskTrackerAction"": 4, ""TaskTrackerObservation"": 4, ""TerminalAction"": 5, ""TerminalObservation"": 5}",,6,7,1,4,False,success
dualgauge:javascript:openhands-gpt54:141:sample_0,dualgauge,openhands-gpt54,openhands-gpt54,,javascript,141,sample_0,,,dualgauge/generated_samples/javascript/openhands-gpt54/141/raw_outputs/141_sample_0_events.jsonl,8,2,6,6,0,0,0,0,0,0,0,0,view,"{""inspect_workspace"": 2, ""view"": 4}","{""FileEditorAction"": 2, ""FileEditorObservation"": 2, ""TerminalAction"": 1, ""TerminalObservation"": 1}",,0,3,4,5,False,success
dualgauge:javascript:openhands-gpt54:142:sample_0,dualgauge,openhands-gpt54,openhands-gpt54,,javascript,142,sample_0,,,dualgauge/generated_samples/javascript/openhands-gpt54/142/raw_outputs/142_sample_0_events.jsonl,15,1,14,12,0,0,0,0,0,0,5,0,view,"{""create"": 2, ""inspect_workspace"": 4, ""view"": 4, ""write_or_edit_file"": 2}","{""FileEditorAction"": 3, ""FileEditorObservation"": 3, ""FinishAction"": 1, ""FinishObservation"": 1, ""TerminalAction"": 3, ""TerminalObservation"": 3}",,0,5,5,5,False,success
dualgauge:javascript:openhands-gpt54:143:sample_0,dualgauge,openhands-gpt54,openhands-gpt54,,javascript,143,sample_0,,,dualgauge/generated_samples/javascript/openhands-gpt54/143/raw_outputs/143_sample_0_events.jsonl,11,1,10,8,0,0,0,0,0,0,0,0,view,"{""create"": 2, ""execute_probe"": 2, ""view"": 4}","{""FileEditorAction"": 3, ""FileEditorObservation"": 3, ""FinishAction"": 1, ""FinishObservation"": 1, ""TerminalAction"": 1, ""TerminalObservation"": 1}",,5,5,1,8,False,success
dualgauge:javascript:openhands-gpt54:144:sample_0,dualgauge,openhands-gpt54,openhands-gpt54,,javascript,144,sample_0,,,dualgauge/generated_samples/javascript/openhands-gpt54/144/raw_outputs/144_sample_0_events.jsonl,13,1,12,10,0,0,0,0,0,0,5,0,view,"{""create"": 2, ""execute_probe"": 2, ""inspect_workspace"": 2, ""view"": 4}","{""FileEditorAction"": 3, ""FileEditorObservation"": 3, ""FinishAction"": 1, ""FinishObservation"": 1, ""TerminalAction"": 2, ""TerminalObservation"": 2}",,0,3,4,4,False,success
dualgauge:javascript:openhands-gpt54:145:sample_0,dualgauge,openhands-gpt54,openhands-gpt54,,javascript,145,sample_0,,,dualgauge/generated_samples/javascript/openhands-gpt54/145/raw_outputs/145_sample_0_events.jsonl,13,1,12,10,0,0,0,0,0,0,4,0,view,"{""create"": 4, ""inspect_workspace"": 2, ""view"": 4}","{""FileEditorAction"": 4, ""FileEditorObservation"": 4, ""FinishAction"": 1, ""FinishObservation"": 1, ""TerminalAction"": 1, ""TerminalObservation"": 1}",,0,2,9,10,False,success
dualgauge:javascript:openhands-gpt54:146:sample_0,dualgauge,openhands-gpt54,openhands-gpt54,,javascript,146,sample_0,,,dualgauge/generated_samples/javascript/openhands-gpt54/146/raw_outputs/146_sample_0_events.jsonl,2,2,0,0,0,0,0,0,0,0,2,0,,{},{},,6,6,0,3,False,success
