group_type,group_value,from_token,to_token,count,probability
language,ruby,install,execute_probe,4,0.1111111111111111
language,ruby,install,read_file,4,0.1111111111111111
language,ruby,read_file,test,4,0.03305785123966942
language,ruby,test,error,4,0.18181818181818182
language,ruby,execute_probe,search,4,0.023529411764705882
language,ruby,search,install,4,0.3333333333333333
language,ruby,install,search,4,0.1111111111111111
language,ruby,search,inspect_workspace,3,0.25
language,ruby,search,execute_probe,3,0.25
language,ruby,execute_probe,message:error,3,0.01764705882352941
language,ruby,message:error,generated_code:error,3,0.2727272727272727
language,ruby,error,test,3,0.020689655172413793
language,ruby,inspect_workspace,test,3,0.02727272727272727
language,ruby,execute_probe,message,2,0.011764705882352941
language,ruby,inspect_workspace,install,2,0.01818181818181818
language,ruby,inspect_workspace,message,2,0.01818181818181818
language,ruby,error,message:error,2,0.013793103448275862
language,ruby,error,END,1,0.006896551724137931
language,ruby,inspect_workspace,message:error,1,0.00909090909090909
language,ruby,execute_probe,END,1,0.0058823529411764705
language,ruby,read_file,search,1,0.008264462809917356
language,ruby,inspect_workspace,search,1,0.00909090909090909
language,ruby,install,write_file,1,0.027777777777777776
language,ruby,write_file,search,1,0.017241379310344827
language,ruby,search,error,1,0.08333333333333333
language,ruby,message,execute_probe,1,0.023255813953488372
language,ruby,error,search,1,0.006896551724137931
language,ruby,search,test,1,0.08333333333333333
language,ruby,write_file,inspect_workspace,1,0.017241379310344827
language,ruby,read_file,install,1,0.008264462809917356
language,ruby,message,write_file,1,0.023255813953488372
language,rust,error,execute_probe,31,0.37349397590361444
language,rust,START,message,28,1.0
language,rust,message,inspect_workspace,28,0.717948717948718
language,rust,execute_probe,error,25,0.43103448275862066
language,rust,inspect_workspace,error,24,0.3157894736842105
language,rust,generated_code:error,END,24,1.0
language,rust,inspect_workspace,write_file,23,0.3026315789473684
language,rust,write_file,error,20,0.6060606060606061
language,rust,error,inspect_workspace,19,0.2289156626506024
language,rust,execute_probe,inspect_workspace,18,0.3103448275862069
language,rust,inspect_workspace,execute_probe,17,0.2236842105263158
language,rust,message:error,generated_code:error,15,0.9375
language,rust,read_file,error,10,0.37037037037037035
language,rust,inspect_workspace,read_file,10,0.13157894736842105
language,rust,error,read_file,9,0.10843373493975904
language,rust,message,generated_code:error,9,0.23076923076923078
language,rust,error,message:error,7,0.08433734939759036
language,rust,write_file,inspect_workspace,7,0.21212121212121213
language,rust,error,search,6,0.07228915662650602
language,rust,error,message,6,0.07228915662650602
language,rust,read_file,execute_probe,5,0.18518518518518517
language,rust,read_file,message:error,5,0.18518518518518517
language,rust,execute_probe,write_file,5,0.08620689655172414
language,rust,error,write_file,5,0.060240963855421686
language,rust,execute_probe,message:error,4,0.06896551724137931
language,rust,read_file,inspect_workspace,4,0.14814814814814814
language,rust,search,read_file,4,0.4444444444444444
language,rust,search,error,4,0.4444444444444444
language,rust,write_file,execute_probe,4,0.12121212121212122
language,rust,execute_probe,message,3,0.05172413793103448
language,rust,execute_probe,read_file,3,0.05172413793103448
language,rust,generated_code,END,3,1.0
language,rust,read_file,search,2,0.07407407407407407
language,rust,message,generated_code,2,0.05128205128205128
language,rust,write_file,END,1,0.030303030303030304
language,rust,inspect_workspace,search,1,0.013157894736842105
language,rust,search,execute_probe,1,0.1111111111111111
language,rust,inspect_workspace,message,1,0.013157894736842105
language,rust,read_file,message,1,0.037037037037037035
language,rust,write_file,read_file,1,0.030303030303030304
language,rust,message:error,generated_code,1,0.0625
outcome,both_fail,START,message,724,0.41825534373194684
outcome,both_fail,START,message:error,526,0.30387059503177355
outcome,both_fail,message:error,finish:error,333,0.35653104925053536
outcome,both_fail,finish:error,END,333,1.0
outcome,both_fail,message:error,END,333,0.35653104925053536
outcome,both_fail,message,generated_code:error,305,0.28136531365313655
outcome,both_fail,message,finish,286,0.26383763837638374
outcome,both_fail,finish,END,286,1.0
outcome,both_fail,read_file,inspect_workspace,266,0.3002257336343115
outcome,both_fail,message,END,262,0.24169741697416974
outcome,both_fail,START,error,260,0.15020219526285383
outcome,both_fail,error,message:error,256,0.22260869565217392
outcome,both_fail,message:error,read_file,222,0.23768736616702354
outcome,both_fail,agent_action,error,219,0.3146551724137931
outcome,both_fail,inspect_workspace,error,214,0.32083958020989506
outcome,both_fail,read_file,agent_action,204,0.23024830699774265
outcome,both_fail,error,write_file,197,0.17130434782608694
outcome,both_fail,error,END,197,0.17130434782608694
outcome,both_fail,generated_code:error,END,174,0.5576923076923077
outcome,both_fail,read_file,error,163,0.18397291196388263
outcome,both_fail,agent_action,inspect_workspace,155,0.22270114942528735
outcome,both_fail,inspect_workspace,agent_action,149,0.22338830584707647
outcome,both_fail,generated_code:error,message,138,0.4423076923076923
outcome,both_fail,inspect_workspace,read_file,133,0.19940029985007496
outcome,both_fail,error,read_file,123,0.10695652173913044
outcome,both_fail,write_file,error,107,0.2276595744680851
outcome,both_fail,write_file,agent_action,105,0.22340425531914893
outcome,both_fail,START,inspect_workspace,103,0.05950317735413056
outcome,both_fail,error,agent_action,101,0.08782608695652173
outcome,both_fail,error,message,94,0.0817391304347826
outcome,both_fail,agent_action,read_file,94,0.13505747126436782
outcome,both_fail,message,read_file,85,0.07841328413284133
outcome,both_fail,execute_probe,read_file,82,0.3082706766917293
outcome,both_fail,write_file,read_file,81,0.1723404255319149
outcome,both_fail,agent_action,write_file,79,0.11350574712643678
outcome,both_fail,agent_action,END,76,0.10919540229885058
outcome,both_fail,search,error,67,0.4527027027027027
outcome,both_fail,error,execute_probe,66,0.057391304347826085
outcome,both_fail,START,write_file,66,0.038128249566724434
outcome,both_fail,write_file,message,59,0.125531914893617
outcome,both_fail,write_file,execute_probe,57,0.12127659574468085
outcome,both_fail,read_file,execute_probe,57,0.06433408577878104
outcome,both_fail,read_file,edit_file,57,0.06433408577878104
outcome,both_fail,execute_probe,error,56,0.21052631578947367
outcome,both_fail,error,inspect_workspace,56,0.04869565217391304
outcome,both_fail,generated_code,END,55,1.0
outcome,both_fail,inspect_workspace,search,53,0.07946026986506746
outcome,both_fail,execute_probe,agent_action,49,0.18421052631578946
outcome,both_fail,message,generated_code,41,0.03782287822878229
outcome,both_fail,START,search,40,0.023108030040439053
outcome,both_fail,read_file,write_file,39,0.04401805869074492
outcome,both_fail,read_file,message:error,37,0.0417607223476298
outcome,both_fail,inspect_workspace,message:error,34,0.050974512743628186
outcome,both_fail,inspect_workspace,write_file,33,0.049475262368815595
outcome,both_fail,edit_file,error,32,0.27350427350427353
outcome,both_fail,read_file,message,32,0.03611738148984198
outcome,both_fail,message,inspect_workspace,31,0.02859778597785978
outcome,both_fail,edit_file,agent_action,31,0.26495726495726496
outcome,both_fail,search,read_file,29,0.19594594594594594
outcome,both_fail,error,search,28,0.02434782608695652
outcome,both_fail,agent_action,execute_probe,27,0.03879310344827586
outcome,both_fail,inspect_workspace,execute_probe,25,0.037481259370314844
outcome,both_fail,edit_file,read_file,24,0.20512820512820512
outcome,both_fail,execute_probe,write_file,23,0.08646616541353383
outcome,both_fail,agent_action,edit_file,23,0.033045977011494254
outcome,both_fail,inspect_workspace,message,22,0.03298350824587706
outcome,both_fail,message,error,21,0.01937269372693727
outcome,both_fail,message,message:error,21,0.01937269372693727
outcome,both_fail,message,write_file,18,0.016605166051660517
outcome,both_fail,message:error,agent_action,18,0.019271948608137045
outcome,both_fail,read_file,search,17,0.019187358916478554
outcome,both_fail,execute_probe,inspect_workspace,16,0.06015037593984962
outcome,both_fail,edit_file,execute_probe,16,0.13675213675213677
outcome,both_fail,write_file,message:error,16,0.03404255319148936
outcome,both_fail,error,edit_file,14,0.01217391304347826
outcome,both_fail,search,inspect_workspace,13,0.08783783783783784
outcome,both_fail,search,message:error,13,0.08783783783783784
outcome,both_fail,write_file,inspect_workspace,12,0.02553191489361702
outcome,both_fail,agent_action,message:error,12,0.017241379310344827
outcome,both_fail,message:error,inspect_workspace,12,0.01284796573875803
outcome,both_fail,install,execute_probe,11,0.3333333333333333
outcome,both_fail,plan,END,11,1.0
outcome,both_fail,message,agent_action,11,0.01014760147601476
outcome,both_fail,execute_probe,message:error,11,0.041353383458646614
outcome,both_fail,test,agent_action,11,0.6111111111111112
outcome,both_fail,write_file,test,11,0.023404255319148935
outcome,both_fail,write_file,install,10,0.02127659574468085
outcome,both_fail,write_file,edit_file,9,0.019148936170212766
outcome,both_fail,message:error,plan,9,0.009635974304068522
outcome,both_fail,search,agent_action,9,0.060810810810810814
outcome,both_fail,edit_file,write_file,9,0.07692307692307693
outcome,both_fail,execute_probe,edit_file,8,0.03007518796992481
outcome,both_fail,START,read_file,8,0.00462160600808781
outcome,both_fail,item.updated,message:error,8,0.8
outcome,both_fail,install,agent_action,8,0.24242424242424243
outcome,both_fail,execute_probe,install,7,0.02631578947368421
outcome,both_fail,search,execute_probe,6,0.04054054054054054
outcome,both_fail,execute_probe,generated_code,6,0.022556390977443608
outcome,both_fail,error,install,6,0.0052173913043478265
outcome,both_fail,read_file,generated_code,5,0.0056433408577878106
outcome,both_fail,install,error,5,0.15151515151515152
outcome,both_fail,install,read_file,5,0.15151515151515152
outcome,both_fail,error,test,5,0.004347826086956522
outcome,both_fail,message:error,error,4,0.004282655246252677
outcome,both_fail,START,item.updated,4,0.002310803004043905
outcome,both_fail,agent_action,search,4,0.005747126436781609
outcome,both_fail,execute_probe,message,4,0.015037593984962405
outcome,both_fail,error,generated_code,3,0.0026086956521739132
outcome,both_fail,write_file,search,3,0.006382978723404255
outcome,both_fail,read_file,generated_code:error,3,0.003386004514672686
outcome,both_fail,error,generated_code:error,3,0.0026086956521739132
outcome,both_fail,search,message,3,0.02027027027027027
outcome,both_fail,search,write_file,3,0.02027027027027027
outcome,both_fail,message:error,message,3,0.0032119914346895075
outcome,both_fail,agent_action,message,3,0.004310344827586207
outcome,both_fail,read_file,install,3,0.003386004514672686
outcome,both_fail,agent_action,install,3,0.004310344827586207
outcome,both_fail,install,edit_file,2,0.06060606060606061
outcome,both_fail,edit_file,install,2,0.017094017094017096
outcome,both_fail,item.updated,message,2,0.2
outcome,both_fail,message,plan,2,0.0018450184501845018
outcome,both_fail,read_file,item.updated,2,0.002257336343115124
outcome,both_fail,search,item.updated,2,0.013513513513513514
outcome,both_fail,search,edit_file,2,0.013513513513513514
outcome,both_fail,execute_probe,search,2,0.007518796992481203
outcome,both_fail,inspect_workspace,install,2,0.0029985007496251873
outcome,both_fail,test,error,2,0.1111111111111111
outcome,both_fail,test,write_file,2,0.1111111111111111
outcome,both_fail,execute_probe,generated_code:error,1,0.0037593984962406013
outcome,both_fail,error,item.updated,1,0.0008695652173913044
outcome,both_fail,edit_file,inspect_workspace,1,0.008547008547008548
outcome,both_fail,search,END,1,0.006756756756756757
outcome,both_fail,read_file,END,1,0.001128668171557562
outcome,both_fail,execute_probe,END,1,0.0037593984962406013
outcome,both_fail,install,write_file,1,0.030303030303030304
outcome,both_fail,edit_file,search,1,0.008547008547008548
outcome,both_fail,install,inspect_workspace,1,0.030303030303030304
outcome,both_fail,message,execute_probe,1,0.0009225092250922509
outcome,both_fail,inspect_workspace,item.updated,1,0.0014992503748125937
outcome,both_fail,agent_action,test,1,0.0014367816091954023
outcome,both_fail,test,inspect_workspace,1,0.05555555555555555
outcome,both_fail,test,END,1,0.05555555555555555
outcome,both_fail,inspect_workspace,edit_file,1,0.0014992503748125937
outcome,both_fail,test,edit_file,1,0.05555555555555555
outcome,both_fail,edit_file,test,1,0.008547008547008548
outcome,func_and_sec_pass,START,message,816,0.8135593220338984
outcome,func_and_sec_pass,generated_code:error,END,455,0.8536585365853658
outcome,func_and_sec_pass,execute_probe,read_file,390,0.3834808259587021
outcome,func_and_sec_pass,error,execute_probe,330,0.4074074074074074
outcome,func_and_sec_pass,generated_code,END,322,1.0
outcome,func_and_sec_pass,message,generated_code:error,307,0.26442721791559
outcome,func_and_sec_pass,message,inspect_workspace,266,0.22911283376399655
outcome,func_and_sec_pass,inspect_workspace,error,191,0.27601156069364163
outcome,func_and_sec_pass,write_file,execute_probe,190,0.6148867313915858
outcome,func_and_sec_pass,inspect_workspace,execute_probe,190,0.2745664739884393
outcome,func_and_sec_pass,message,error,183,0.15762273901808785
outcome,func_and_sec_pass,inspect_workspace,read_file,179,0.2586705202312139
outcome,func_and_sec_pass,execute_probe,error,178,0.1750245821042281
outcome,func_and_sec_pass,read_file,execute_probe,168,0.20192307692307693
outcome,func_and_sec_pass,read_file,message,155,0.18629807692307693
outcome,func_and_sec_pass,message,generated_code,151,0.13006029285099052
outcome,func_and_sec_pass,message,write_file,144,0.12403100775193798
outcome,func_and_sec_pass,execute_probe,inspect_workspace,136,0.13372664700098327
outcome,func_and_sec_pass,message:error,END,109,0.44129554655870445
outcome,func_and_sec_pass,read_file,inspect_workspace,105,0.12620192307692307
outcome,func_and_sec_pass,read_file,generated_code:error,104,0.125
outcome,func_and_sec_pass,read_file,error,104,0.125
outcome,func_and_sec_pass,error,message:error,90,0.1111111111111111
outcome,func_and_sec_pass,error,read_file,88,0.10864197530864197
outcome,func_and_sec_pass,START,inspect_workspace,88,0.08773678963110668
outcome,func_and_sec_pass,error,message,81,0.1
outcome,func_and_sec_pass,generated_code:error,message,78,0.14634146341463414
outcome,func_and_sec_pass,START,message:error,73,0.07278165503489531
outcome,func_and_sec_pass,install,execute_probe,72,0.7578947368421053
outcome,func_and_sec_pass,read_file,generated_code,71,0.08533653846153846
outcome,func_and_sec_pass,execute_probe,write_file,66,0.06489675516224189
outcome,func_and_sec_pass,execute_probe,generated_code,63,0.061946902654867256
outcome,func_and_sec_pass,search,error,61,0.42657342657342656
outcome,func_and_sec_pass,inspect_workspace,search,58,0.0838150289017341
outcome,func_and_sec_pass,execute_probe,install,52,0.051130776794493606
outcome,func_and_sec_pass,message:error,generated_code:error,52,0.21052631578947367
outcome,func_and_sec_pass,error,inspect_workspace,51,0.06296296296296296
outcome,func_and_sec_pass,execute_probe,generated_code:error,43,0.04228121927236971
outcome,func_and_sec_pass,error,write_file,43,0.05308641975308642
outcome,func_and_sec_pass,read_file,message:error,43,0.051682692307692304
outcome,func_and_sec_pass,write_file,read_file,39,0.1262135922330097
outcome,func_and_sec_pass,write_file,error,39,0.1262135922330097
outcome,func_and_sec_pass,error,END,35,0.043209876543209874
outcome,func_and_sec_pass,message:error,read_file,34,0.13765182186234817
outcome,func_and_sec_pass,message,read_file,33,0.028423772609819122
outcome,func_and_sec_pass,message,END,32,0.02756244616709733
outcome,func_and_sec_pass,search,read_file,30,0.2097902097902098
outcome,func_and_sec_pass,message,execute_probe,29,0.024978466838931956
outcome,func_and_sec_pass,execute_probe,message,28,0.02753195673549656
outcome,func_and_sec_pass,inspect_workspace,write_file,27,0.03901734104046243
outcome,func_and_sec_pass,error,install,27,0.03333333333333333
outcome,func_and_sec_pass,agent_action,error,27,0.4090909090909091
outcome,func_and_sec_pass,error,search,25,0.030864197530864196
outcome,func_and_sec_pass,message:error,generated_code,23,0.0931174089068826
outcome,func_and_sec_pass,search,inspect_workspace,21,0.14685314685314685
outcome,func_and_sec_pass,read_file,search,21,0.025240384615384616
outcome,func_and_sec_pass,inspect_workspace,message:error,21,0.030346820809248554
outcome,func_and_sec_pass,START,search,21,0.020937188434695914
outcome,func_and_sec_pass,edit_file,read_file,20,0.425531914893617
outcome,func_and_sec_pass,search,execute_probe,19,0.13286713286713286
outcome,func_and_sec_pass,message:error,finish:error,19,0.07692307692307693
outcome,func_and_sec_pass,finish:error,END,19,1.0
outcome,func_and_sec_pass,agent_action,END,17,0.25757575757575757
outcome,func_and_sec_pass,read_file,agent_action,17,0.020432692307692308
outcome,func_and_sec_pass,read_file,edit_file,16,0.019230769230769232
outcome,func_and_sec_pass,edit_file,execute_probe,16,0.3404255319148936
outcome,func_and_sec_pass,read_file,write_file,15,0.018028846153846152
outcome,func_and_sec_pass,execute_probe,search,15,0.014749262536873156
outcome,func_and_sec_pass,execute_probe,edit_file,14,0.01376597836774828
outcome,func_and_sec_pass,execute_probe,agent_action,14,0.01376597836774828
outcome,func_and_sec_pass,write_file,inspect_workspace,13,0.042071197411003236
outcome,func_and_sec_pass,error,generated_code:error,12,0.014814814814814815
outcome,func_and_sec_pass,read_file,install,11,0.013221153846153846
outcome,func_and_sec_pass,execute_probe,message:error,11,0.010816125860373648
outcome,func_and_sec_pass,write_file,agent_action,11,0.03559870550161812
outcome,func_and_sec_pass,error,agent_action,11,0.013580246913580247
outcome,func_and_sec_pass,inspect_workspace,agent_action,11,0.015895953757225433
outcome,func_and_sec_pass,install,read_file,10,0.10526315789473684
outcome,func_and_sec_pass,install,error,10,0.10526315789473684
outcome,func_and_sec_pass,agent_action,inspect_workspace,10,0.15151515151515152
outcome,func_and_sec_pass,inspect_workspace,generated_code:error,9,0.01300578034682081
outcome,func_and_sec_pass,error,generated_code,9,0.011111111111111112
outcome,func_and_sec_pass,message,finish,7,0.006029285099052541
outcome,func_and_sec_pass,finish,END,7,1.0
outcome,func_and_sec_pass,message:error,plan,7,0.02834008097165992
outcome,func_and_sec_pass,plan,END,7,1.0
outcome,func_and_sec_pass,message,edit_file,6,0.00516795865633075
outcome,func_and_sec_pass,edit_file,error,6,0.1276595744680851
outcome,func_and_sec_pass,search,write_file,6,0.04195804195804196
outcome,func_and_sec_pass,execute_probe,test,6,0.0058997050147492625
outcome,func_and_sec_pass,agent_action,read_file,6,0.09090909090909091
outcome,func_and_sec_pass,write_file,generated_code:error,5,0.016181229773462782
outcome,func_and_sec_pass,error,edit_file,5,0.006172839506172839
outcome,func_and_sec_pass,START,error,5,0.004985044865403789
outcome,func_and_sec_pass,edit_file,write_file,4,0.0851063829787234
outcome,func_and_sec_pass,write_file,generated_code,3,0.009708737864077669
outcome,func_and_sec_pass,write_file,edit_file,3,0.009708737864077669
outcome,func_and_sec_pass,write_file,install,3,0.009708737864077669
outcome,func_and_sec_pass,write_file,search,3,0.009708737864077669
outcome,func_and_sec_pass,inspect_workspace,message,3,0.004335260115606936
outcome,func_and_sec_pass,test,read_file,3,0.3333333333333333
outcome,func_and_sec_pass,test,error,3,0.3333333333333333
outcome,func_and_sec_pass,search,message:error,3,0.02097902097902098
outcome,func_and_sec_pass,inspect_workspace,edit_file,2,0.002890173410404624
outcome,func_and_sec_pass,install,write_file,2,0.021052631578947368
outcome,func_and_sec_pass,search,install,2,0.013986013986013986
outcome,func_and_sec_pass,test,execute_probe,2,0.2222222222222222
outcome,func_and_sec_pass,read_file,test,2,0.002403846153846154
outcome,func_and_sec_pass,item.updated,message:error,2,0.6666666666666666
outcome,func_and_sec_pass,message:error,error,2,0.008097165991902834
outcome,func_and_sec_pass,agent_action,write_file,2,0.030303030303030304
outcome,func_and_sec_pass,agent_action,message:error,2,0.030303030303030304
outcome,func_and_sec_pass,error,item.updated,2,0.0024691358024691358
outcome,func_and_sec_pass,search,generated_code:error,1,0.006993006993006993
outcome,func_and_sec_pass,inspect_workspace,generated_code,1,0.001445086705202312
outcome,func_and_sec_pass,edit_file,inspect_workspace,1,0.02127659574468085
outcome,func_and_sec_pass,install,generated_code,1,0.010526315789473684
outcome,func_and_sec_pass,test,inspect_workspace,1,0.1111111111111111
outcome,func_and_sec_pass,message,test,1,0.0008613264427217916
outcome,func_and_sec_pass,execute_probe,item.updated,1,0.0009832841691248771
outcome,func_and_sec_pass,agent_action,edit_file,1,0.015151515151515152
outcome,func_and_sec_pass,item.updated,error,1,0.3333333333333333
outcome,func_and_sec_pass,message,agent_action,1,0.0008613264427217916
outcome,func_and_sec_pass,error,web_search,1,0.0012345679012345679
outcome,func_and_sec_pass,web_search,message:error,1,1.0
outcome,func_and_sec_pass,agent_action,execute_probe,1,0.015151515151515152
outcome,func_and_sec_pass,message:error,agent_action,1,0.004048582995951417
outcome,func_and_sec_pass,message,message:error,1,0.0008613264427217916
outcome,func_only_pass,START,message,164,0.4954682779456193
outcome,func_only_pass,START,message:error,116,0.3504531722054381
outcome,func_only_pass,message,END,81,0.4090909090909091
outcome,func_only_pass,message:error,END,80,0.46511627906976744
outcome,func_only_pass,inspect_workspace,error,66,0.4647887323943662
outcome,func_only_pass,read_file,inspect_workspace,50,0.3472222222222222
outcome,func_only_pass,message,finish,47,0.23737373737373738
outcome,func_only_pass,finish,END,47,1.0
outcome,func_only_pass,error,END,43,0.23756906077348067
outcome,func_only_pass,message:error,read_file,42,0.2441860465116279
outcome,func_only_pass,message:error,finish:error,38,0.22093023255813954
outcome,func_only_pass,finish:error,END,38,1.0
outcome,func_only_pass,START,inspect_workspace,36,0.10876132930513595
outcome,func_only_pass,execute_probe,error,27,0.3375
outcome,func_only_pass,error,execute_probe,26,0.143646408839779
outcome,func_only_pass,error,write_file,26,0.143646408839779
outcome,func_only_pass,message,read_file,23,0.11616161616161616
outcome,func_only_pass,execute_probe,read_file,22,0.275
outcome,func_only_pass,search,error,22,0.4782608695652174
outcome,func_only_pass,read_file,error,21,0.14583333333333334
outcome,func_only_pass,error,read_file,21,0.11602209944751381
outcome,func_only_pass,inspect_workspace,search,21,0.14788732394366197
outcome,func_only_pass,agent_action,error,19,0.3064516129032258
outcome,func_only_pass,inspect_workspace,read_file,17,0.11971830985915492
outcome,func_only_pass,error,message:error,17,0.09392265193370165
outcome,func_only_pass,read_file,agent_action,17,0.11805555555555555
outcome,func_only_pass,error,inspect_workspace,17,0.09392265193370165
outcome,func_only_pass,write_file,execute_probe,16,0.27586206896551724
outcome,func_only_pass,agent_action,END,15,0.24193548387096775
outcome,func_only_pass,message,inspect_workspace,14,0.0707070707070707
outcome,func_only_pass,read_file,message,14,0.09722222222222222
outcome,func_only_pass,error,search,14,0.07734806629834254
outcome,func_only_pass,write_file,error,14,0.2413793103448276
outcome,func_only_pass,generated_code,END,13,1.0
outcome,func_only_pass,read_file,execute_probe,13,0.09027777777777778
outcome,func_only_pass,write_file,agent_action,12,0.20689655172413793
outcome,func_only_pass,execute_probe,agent_action,12,0.15
outcome,func_only_pass,message,generated_code,11,0.05555555555555555
outcome,func_only_pass,search,inspect_workspace,11,0.2391304347826087
outcome,func_only_pass,START,search,10,0.030211480362537766
outcome,func_only_pass,read_file,message:error,10,0.06944444444444445
outcome,func_only_pass,generated_code:error,END,9,0.9
outcome,func_only_pass,write_file,read_file,9,0.15517241379310345
outcome,func_only_pass,inspect_workspace,execute_probe,9,0.06338028169014084
outcome,func_only_pass,inspect_workspace,agent_action,9,0.06338028169014084
outcome,func_only_pass,agent_action,inspect_workspace,9,0.14516129032258066
outcome,func_only_pass,read_file,write_file,8,0.05555555555555555
outcome,func_only_pass,inspect_workspace,write_file,8,0.056338028169014086
outcome,func_only_pass,inspect_workspace,message:error,8,0.056338028169014086
outcome,func_only_pass,read_file,edit_file,7,0.04861111111111111
outcome,func_only_pass,agent_action,write_file,7,0.11290322580645161
outcome,func_only_pass,error,agent_action,7,0.03867403314917127
outcome,func_only_pass,execute_probe,write_file,6,0.075
outcome,func_only_pass,error,message,6,0.03314917127071823
outcome,func_only_pass,message,generated_code:error,6,0.030303030303030304
outcome,func_only_pass,search,read_file,6,0.13043478260869565
outcome,func_only_pass,plan,END,5,1.0
outcome,func_only_pass,agent_action,execute_probe,5,0.08064516129032258
outcome,func_only_pass,message,message:error,5,0.025252525252525252
outcome,func_only_pass,message,error,4,0.020202020202020204
outcome,func_only_pass,edit_file,execute_probe,4,0.36363636363636365
outcome,func_only_pass,install,execute_probe,4,1.0
outcome,func_only_pass,write_file,inspect_workspace,4,0.06896551724137931
outcome,func_only_pass,execute_probe,message:error,4,0.05
outcome,func_only_pass,inspect_workspace,message,4,0.028169014084507043
outcome,func_only_pass,agent_action,message:error,4,0.06451612903225806
outcome,func_only_pass,search,message:error,4,0.08695652173913043
outcome,func_only_pass,error,edit_file,3,0.016574585635359115
outcome,func_only_pass,execute_probe,install,3,0.0375
outcome,func_only_pass,message,execute_probe,3,0.015151515151515152
outcome,func_only_pass,execute_probe,message,3,0.0375
outcome,func_only_pass,message:error,plan,3,0.01744186046511628
outcome,func_only_pass,START,error,3,0.00906344410876133
outcome,func_only_pass,agent_action,read_file,3,0.04838709677419355
outcome,func_only_pass,edit_file,agent_action,3,0.2727272727272727
outcome,func_only_pass,message:error,message,3,0.01744186046511628
outcome,func_only_pass,read_file,generated_code:error,2,0.013888888888888888
outcome,func_only_pass,message,write_file,2,0.010101010101010102
outcome,func_only_pass,write_file,message:error,2,0.034482758620689655
outcome,func_only_pass,item.updated,message:error,2,0.6666666666666666
outcome,func_only_pass,message:error,error,2,0.011627906976744186
outcome,func_only_pass,message:error,agent_action,2,0.011627906976744186
outcome,func_only_pass,edit_file,error,2,0.18181818181818182
outcome,func_only_pass,message,plan,2,0.010101010101010102
outcome,func_only_pass,START,item.updated,2,0.006042296072507553
outcome,func_only_pass,search,message,2,0.043478260869565216
outcome,func_only_pass,read_file,generated_code,1,0.006944444444444444
outcome,func_only_pass,execute_probe,generated_code:error,1,0.0125
outcome,func_only_pass,execute_probe,inspect_workspace,1,0.0125
outcome,func_only_pass,execute_probe,test,1,0.0125
outcome,func_only_pass,test,error,1,1.0
outcome,func_only_pass,message:error,generated_code,1,0.005813953488372093
outcome,func_only_pass,message:error,generated_code:error,1,0.005813953488372093
outcome,func_only_pass,generated_code:error,message,1,0.1
outcome,func_only_pass,search,item.updated,1,0.021739130434782608
outcome,func_only_pass,edit_file,write_file,1,0.09090909090909091
outcome,func_only_pass,write_file,edit_file,1,0.017241379310344827
outcome,func_only_pass,read_file,search,1,0.006944444444444444
outcome,func_only_pass,edit_file,read_file,1,0.09090909090909091
outcome,func_only_pass,item.updated,message,1,0.3333333333333333
outcome,func_only_pass,error,install,1,0.0055248618784530384
outcome,missing,START,message,20,0.4166666666666667
outcome,missing,message,generated_code:error,19,0.5135135135135135
outcome,missing,START,message:error,18,0.375
outcome,missing,message:error,END,12,0.48
outcome,missing,generated_code:error,message,11,0.5789473684210527
outcome,missing,inspect_workspace,error,10,0.7142857142857143
outcome,missing,generated_code:error,END,8,0.42105263157894735
outcome,missing,message,generated_code,7,0.1891891891891892
outcome,missing,generated_code,END,7,1.0
outcome,missing,message:error,finish:error,7,0.28
outcome,missing,finish:error,END,7,1.0
outcome,missing,START,error,6,0.125
outcome,missing,read_file,inspect_workspace,6,0.375
outcome,missing,error,message,5,0.1724137931034483
outcome,missing,error,message:error,5,0.1724137931034483
outcome,missing,agent_action,error,5,0.3333333333333333
outcome,missing,error,END,5,0.1724137931034483
outcome,missing,message:error,read_file,5,0.2
outcome,missing,message,finish,4,0.10810810810810811
outcome,missing,finish,END,4,1.0
outcome,missing,START,inspect_workspace,4,0.08333333333333333
outcome,missing,error,read_file,4,0.13793103448275862
outcome,missing,read_file,agent_action,4,0.25
outcome,missing,error,inspect_workspace,3,0.10344827586206896
outcome,missing,write_file,agent_action,3,0.42857142857142855
outcome,missing,message,END,3,0.08108108108108109
outcome,missing,error,agent_action,3,0.10344827586206896
outcome,missing,agent_action,execute_probe,3,0.2
outcome,missing,execute_probe,agent_action,3,0.5
outcome,missing,message,error,2,0.05405405405405406
outcome,missing,inspect_workspace,read_file,2,0.14285714285714285
outcome,missing,agent_action,END,2,0.13333333333333333
outcome,missing,read_file,error,2,0.125
outcome,missing,agent_action,read_file,2,0.13333333333333333
outcome,missing,agent_action,write_file,2,0.13333333333333333
outcome,missing,write_file,edit_file,2,0.2857142857142857
outcome,missing,error,search,1,0.034482758620689655
outcome,missing,search,error,1,1.0
outcome,missing,error,execute_probe,1,0.034482758620689655
outcome,missing,execute_probe,message:error,1,0.16666666666666666
outcome,missing,message,read_file,1,0.02702702702702703
outcome,missing,read_file,write_file,1,0.0625
outcome,missing,agent_action,message,1,0.06666666666666667
outcome,missing,message:error,inspect_workspace,1,0.04
outcome,missing,inspect_workspace,write_file,1,0.07142857142857142
