group_type,group_value,sequence,count,share,median_collapsed_len,success_share
benchmark_language,cweval::python,message > inspect_workspace > read_file > error > execute_probe > error > message > generated_code:error,3,0.013333333333333334,8.0,1.0
benchmark_language,cweval::python,message > write_file > error > execute_probe > read_file > generated_code,2,0.008888888888888889,6.0,1.0
benchmark_language,cweval::python,message > write_file > execute_probe > install > execute_probe > generated_code,2,0.008888888888888889,6.0,0.5
benchmark_language,cweval::python,message > write_file > execute_probe > install > execute_probe > install > execute_probe > read_file > generated_code,2,0.008888888888888889,9.0,1.0
benchmark_language,dualgauge::cpp,message,124,0.13463626492942454,1.0,0.032520325203252036
benchmark_language,dualgauge::cpp,message:error,78,0.08469055374592833,1.0,0.025974025974025976
benchmark_language,dualgauge::cpp,message > finish,71,0.07709011943539631,2.0,0.056338028169014086
benchmark_language,dualgauge::cpp,message:error > finish:error,59,0.06406080347448426,2.0,0.017241379310344827
benchmark_language,dualgauge::cpp,error > message:error > finish:error,53,0.05754614549402823,3.0,0.0
benchmark_language,dualgauge::cpp,error > message > finish,37,0.04017372421281216,3.0,0.0
benchmark_language,dualgauge::cpp,write_file > message > finish,26,0.02823018458197611,3.0,0.0
benchmark_language,dualgauge::cpp,search > error > message:error,15,0.016286644951140065,3.0,0.13333333333333333
benchmark_language,dualgauge::cpp,inspect_workspace > search > error > message:error,9,0.009771986970684038,4.0,0.1111111111111111
benchmark_language,dualgauge::cpp,inspect_workspace > error > message:error,9,0.009771986970684038,3.0,0.0
benchmark_language,dualgauge::cpp,message:error > read_file > inspect_workspace > error > agent_action > error,9,0.009771986970684038,6.0,0.2222222222222222
benchmark_language,dualgauge::cpp,message > read_file > inspect_workspace > write_file > agent_action,7,0.00760043431053203,5.0,0.2857142857142857
benchmark_language,dualgauge::cpp,error > read_file > error > message:error > finish:error,6,0.006514657980456026,5.0,0.0
benchmark_language,dualgauge::cpp,write_file > message:error > finish:error,6,0.006514657980456026,3.0,0.0
benchmark_language,dualgauge::cpp,message > error > message:error > finish:error,5,0.0054288816503800215,4.0,0.0
benchmark_language,dualgauge::cpp,inspect_workspace > error > inspect_workspace > message:error,5,0.0054288816503800215,4.0,0.2
benchmark_language,dualgauge::cpp,search > read_file > message,5,0.0054288816503800215,3.0,0.4
benchmark_language,dualgauge::cpp,message:error > read_file > inspect_workspace > error > write_file > agent_action > error,5,0.0054288816503800215,7.0,0.2
benchmark_language,dualgauge::cpp,message > write_file > message > finish,4,0.004343105320304018,4.0,0.0
benchmark_language,dualgauge::cpp,error > inspect_workspace > read_file > error > message:error > finish:error,4,0.004343105320304018,6.0,0.0
benchmark_language,dualgauge::javascript,message:error,100,0.10857763300760044,1.0,0.07368421052631578
benchmark_language,dualgauge::javascript,message,92,0.0998914223669924,1.0,0.043478260869565216
benchmark_language,dualgauge::javascript,message:error > finish:error,80,0.08686210640608034,2.0,0.07692307692307693
benchmark_language,dualgauge::javascript,error > message:error > finish:error,70,0.07600434310532031,3.0,0.0
benchmark_language,dualgauge::javascript,message > finish,67,0.0727470141150923,2.0,0.0
benchmark_language,dualgauge::javascript,error > message > finish,37,0.04017372421281216,3.0,0.0
benchmark_language,dualgauge::javascript,write_file > message > finish,20,0.021715526601520086,3.0,0.0
benchmark_language,dualgauge::javascript,inspect_workspace > error > message:error,15,0.016286644951140065,3.0,0.13333333333333333
benchmark_language,dualgauge::javascript,search > error > message:error,13,0.014115092290988056,3.0,0.15384615384615385
benchmark_language,dualgauge::javascript,message:error > read_file > inspect_workspace > error,12,0.013029315960912053,4.0,0.0
benchmark_language,dualgauge::javascript,inspect_workspace > search > error > message:error,11,0.011943539630836048,4.0,0.2727272727272727
benchmark_language,dualgauge::javascript,message > message:error,11,0.011943539630836048,2.0,0.0
benchmark_language,dualgauge::javascript,message:error > read_file > inspect_workspace > error > write_file > error,10,0.010857763300760043,6.0,0.1
benchmark_language,dualgauge::javascript,message:error > read_file > inspect_workspace > error > write_file > execute_probe > error,6,0.006514657980456026,7.0,0.0
benchmark_language,dualgauge::javascript,message:error > read_file > inspect_workspace > error > execute_probe > error,6,0.006514657980456026,6.0,0.0
benchmark_language,dualgauge::javascript,error > read_file > error > message > finish,5,0.0054288816503800215,5.0,0.0
benchmark_language,dualgauge::javascript,inspect_workspace > error > read_file > message:error,5,0.0054288816503800215,4.0,0.25
benchmark_language,dualgauge::javascript,inspect_workspace > error > inspect_workspace > message:error,5,0.0054288816503800215,4.0,0.4
benchmark_language,dualgauge::javascript,message > read_file > inspect_workspace > write_file > execute_probe > agent_action,5,0.0054288816503800215,6.0,0.2
benchmark_language,dualgauge::javascript,message:error > read_file > inspect_workspace > error > read_file > error,5,0.0054288816503800215,6.0,0.0
benchmark_language,dualgauge::python,message:error > finish:error,109,0.11834961997828447,2.0,0.1111111111111111
benchmark_language,dualgauge::python,message,93,0.10097719869706841,1.0,0.043010752688172046
benchmark_language,dualgauge::python,message:error,81,0.08794788273615635,1.0,0.11392405063291139
benchmark_language,dualgauge::python,message > finish,75,0.08143322475570032,2.0,0.04054054054054054
benchmark_language,dualgauge::python,error > message:error > finish:error,46,0.0499457111834962,3.0,0.0
benchmark_language,dualgauge::python,error > message > finish,27,0.029315960912052116,3.0,0.0
benchmark_language,dualgauge::python,inspect_workspace > search > error > message:error,17,0.018458197611292075,4.0,0.35294117647058826
benchmark_language,dualgauge::python,message > message:error,17,0.018458197611292075,2.0,0.058823529411764705
benchmark_language,dualgauge::python,inspect_workspace > error > message:error,14,0.01520086862106406,3.0,0.3076923076923077
benchmark_language,dualgauge::python,error > read_file > error > message:error > finish:error,12,0.013029315960912053,5.0,0.0
benchmark_language,dualgauge::python,write_file > message > finish,11,0.011943539630836048,3.0,0.0
benchmark_language,dualgauge::python,message:error > read_file > inspect_workspace > error > write_file > execute_probe > error,11,0.011943539630836048,7.0,0.2727272727272727
benchmark_language,dualgauge::python,message:error > read_file > inspect_workspace > error > write_file > error,10,0.010857763300760043,6.0,0.1
benchmark_language,dualgauge::python,search > error > message:error,9,0.009771986970684038,3.0,0.2222222222222222
benchmark_language,dualgauge::python,inspect_workspace > error > read_file > message:error,8,0.008686210640608035,4.0,0.5
benchmark_language,dualgauge::python,message:error > read_file > inspect_workspace > error > execute_probe > error,8,0.008686210640608035,6.0,0.25
benchmark_language,dualgauge::python,error > message:error,7,0.00760043431053203,2.0,0.2857142857142857
benchmark_language,dualgauge::python,message > read_file > inspect_workspace > write_file > execute_probe > agent_action,7,0.00760043431053203,6.0,0.2857142857142857
benchmark_language,dualgauge::python,message:error > read_file > inspect_workspace > error > execute_probe > write_file > error,6,0.006514657980456026,7.0,0.3333333333333333
benchmark_language,dualgauge::python,message:error > read_file > inspect_workspace > message:error,6,0.006514657980456026,4.0,0.0
language,c,message > generated_code:error > message > generated_code:error,57,0.20430107526881722,4.0,0.12280701754385964
language,c,message > generated_code:error,31,0.1111111111111111,2.0,0.16129032258064516
language,c,message > error > execute_probe > read_file > generated_code:error,19,0.06810035842293907,5.0,0.8421052631578947
language,c,message > write_file > execute_probe > generated_code,13,0.04659498207885305,4.0,1.0
language,c,message > write_file > execute_probe > read_file > generated_code,10,0.035842293906810034,5.0,1.0
language,c,message > inspect_workspace > execute_probe > read_file > message > generated_code,10,0.035842293906810034,6.0,0.9
language,c,message > error > execute_probe > generated_code:error,7,0.025089605734767026,4.0,0.7142857142857143
language,c,message > inspect_workspace > read_file > execute_probe > error > message > generated_code:error,7,0.025089605734767026,7.0,0.5714285714285714
language,c,message > inspect_workspace > read_file > execute_probe > read_file > message > generated_code,6,0.021505376344086023,7.0,1.0
language,c,message > generated_code:error > message > generated_code,5,0.017921146953405017,4.0,0.8
language,c,message > execute_probe > read_file > message > generated_code,3,0.010752688172043012,5.0,0.6666666666666666
language,c,message > inspect_workspace > read_file > execute_probe > read_file > message > generated_code:error,3,0.010752688172043012,7.0,1.0
language,c,message > inspect_workspace > execute_probe > error > message > generated_code:error,3,0.010752688172043012,6.0,1.0
language,c,message > inspect_workspace > error > execute_probe > error > message:error > generated_code:error,3,0.010752688172043012,7.0,0.6666666666666666
language,c,message > error > execute_probe > read_file > inspect_workspace > read_file > generated_code:error,2,0.007168458781362007,7.0,1.0
language,c,message > error > execute_probe > inspect_workspace > execute_probe > inspect_workspace > execute_probe > read_file > generated_code:error,2,0.007168458781362007,9.0,1.0
language,c,message > inspect_workspace > read_file > error > execute_probe > read_file > execute_probe > message > generated_code:error,2,0.007168458781362007,9.0,1.0
language,c,message > inspect_workspace > error > execute_probe > error > execute_probe > read_file > message:error > generated_code,2,0.007168458781362007,9.0,1.0
language,c,message > read_file > execute_probe > read_file > message > generated_code,2,0.007168458781362007,6.0,1.0
language,c,message > inspect_workspace > execute_probe > read_file > message > generated_code:error,2,0.007168458781362007,6.0,0.5
language,cpp,message,124,0.11171171171171171,1.0,0.032520325203252036
language,cpp,message:error,78,0.07027027027027027,1.0,0.025974025974025976
language,cpp,message > finish,71,0.06396396396396396,2.0,0.056338028169014086
language,cpp,message:error > finish:error,59,0.05315315315315315,2.0,0.017241379310344827
language,cpp,error > message:error > finish:error,53,0.047747747747747746,3.0,0.0
language,cpp,message > generated_code:error > message > generated_code:error,37,0.03333333333333333,4.0,0.10810810810810811
language,cpp,error > message > finish,37,0.03333333333333333,3.0,0.0
language,cpp,write_file > message > finish,26,0.023423423423423424,3.0,0.0
language,cpp,message > generated_code:error,21,0.01891891891891892,2.0,0.2857142857142857
language,cpp,search > error > message:error,15,0.013513513513513514,3.0,0.13333333333333333
language,cpp,message > write_file > execute_probe > generated_code,11,0.00990990990990991,4.0,1.0
language,cpp,inspect_workspace > search > error > message:error,9,0.008108108108108109,4.0,0.1111111111111111
language,cpp,inspect_workspace > error > message:error,9,0.008108108108108109,3.0,0.0
language,cpp,message:error > read_file > inspect_workspace > error > agent_action > error,9,0.008108108108108109,6.0,0.2222222222222222
language,cpp,message > error > execute_probe > read_file > generated_code:error,7,0.006306306306306306,5.0,0.8571428571428571
language,cpp,message > inspect_workspace > execute_probe > read_file > message > generated_code,7,0.006306306306306306,6.0,0.8571428571428571
language,cpp,message > read_file > inspect_workspace > write_file > agent_action,7,0.006306306306306306,5.0,0.2857142857142857
language,cpp,error > read_file > error > message:error > finish:error,6,0.005405405405405406,5.0,0.0
language,cpp,write_file > message:error > finish:error,6,0.005405405405405406,3.0,0.0
language,cpp,message > generated_code:error > message > generated_code,5,0.0045045045045045045,4.0,0.6
language,go,message > generated_code:error > message > generated_code,22,0.08627450980392157,4.0,0.36363636363636365
language,go,message > generated_code:error,20,0.0784313725490196,2.0,0.55
language,go,message > generated_code:error > message > generated_code:error,16,0.06274509803921569,4.0,0.5625
language,go,message > write_file > execute_probe > read_file > generated_code,11,0.043137254901960784,5.0,0.8181818181818182
language,go,message > inspect_workspace > execute_probe > read_file > message > generated_code,9,0.03529411764705882,6.0,0.7777777777777778
language,go,message > write_file > execute_probe > generated_code,8,0.03137254901960784,4.0,1.0
language,go,message > error > execute_probe > generated_code:error,4,0.01568627450980392,4.0,1.0
language,go,message > inspect_workspace > error > execute_probe > error > message > generated_code:error,4,0.01568627450980392,7.0,1.0
language,go,message > error > execute_probe > write_file > read_file > generated_code:error,3,0.011764705882352941,6.0,1.0
language,go,message > error > execute_probe > read_file > generated_code:error,3,0.011764705882352941,5.0,1.0
language,go,message > execute_probe > read_file > message > generated_code,3,0.011764705882352941,5.0,1.0
language,go,message > inspect_workspace > execute_probe > error > message > generated_code:error,3,0.011764705882352941,6.0,1.0
language,go,message > inspect_workspace > read_file > execute_probe > read_file > message > generated_code,3,0.011764705882352941,7.0,0.6666666666666666
language,go,message,3,0.011764705882352941,1.0,
language,go,message > inspect_workspace,3,0.011764705882352941,2.0,
language,go,message > inspect_workspace > write_file > error > inspect_workspace > read_file > message:error > generated_code:error,3,0.011764705882352941,8.0,
language,go,message > inspect_workspace > message > generated_code,3,0.011764705882352941,4.0,
language,go,message > error > read_file > generated_code:error,2,0.00784313725490196,4.0,1.0
language,go,message > inspect_workspace > execute_probe > inspect_workspace > read_file > message > generated_code,2,0.00784313725490196,7.0,1.0
language,go,message > execute_probe > test > error > message > generated_code:error,2,0.00784313725490196,6.0,0.5
language,javascript,message:error,100,0.08064516129032258,1.0,0.07368421052631578
language,javascript,message,94,0.07580645161290323,1.0,0.043478260869565216
language,javascript,message:error > finish:error,80,0.06451612903225806,2.0,0.07692307692307693
language,javascript,error > message:error > finish:error,70,0.056451612903225805,3.0,0.0
language,javascript,message > finish,67,0.05403225806451613,2.0,0.0
language,javascript,error > message > finish,37,0.029838709677419355,3.0,0.0
language,javascript,message > generated_code:error > message > generated_code:error,25,0.020161290322580645,4.0,0.56
language,javascript,message > generated_code:error,23,0.018548387096774192,2.0,0.6956521739130435
language,javascript,message > generated_code:error > message > generated_code,21,0.016935483870967744,4.0,0.38095238095238093
language,javascript,write_file > message > finish,20,0.016129032258064516,3.0,0.0
language,javascript,inspect_workspace > error > message:error,15,0.012096774193548387,3.0,0.13333333333333333
language,javascript,search > error > message:error,13,0.010483870967741936,3.0,0.15384615384615385
language,javascript,message:error > read_file > inspect_workspace > error,12,0.00967741935483871,4.0,0.0
language,javascript,message > write_file > execute_probe > generated_code,11,0.008870967741935484,4.0,0.7272727272727273
language,javascript,message > inspect_workspace > execute_probe > error > message > generated_code:error,11,0.008870967741935484,6.0,1.0
language,javascript,inspect_workspace > search > error > message:error,11,0.008870967741935484,4.0,0.2727272727272727
language,javascript,message > message:error,11,0.008870967741935484,2.0,0.0
language,javascript,message:error > read_file > inspect_workspace > error > write_file > error,10,0.008064516129032258,6.0,0.1
language,javascript,message > error > execute_probe > read_file > generated_code:error,8,0.0064516129032258064,5.0,1.0
language,javascript,message > error > execute_probe > generated_code:error,7,0.00564516129032258,4.0,1.0
language,php,message,1,0.03571428571428571,1.0,
language,php,message > inspect_workspace > read_file > inspect_workspace > execute_probe > inspect_workspace > execute_probe > inspect_workspace > read_file > error > read_file > inspect_workspace > read_file > write_file > read_file > write_file > execute_probe > error > read_file > execute_probe > error > read_file > error > inspect_workspace > read_file > execute_probe > error > execute_probe > inspect_workspace > execute_probe > write_file > execute_probe > inspect_workspace > message > generated_code,1,0.03571428571428571,35.0,
language,php,message > write_file > execute_probe > inspect_workspace > execute_probe > inspect_workspace > search > read_file > write_file > read_file > error > execute_probe > error > execute_probe > inspect_workspace > error > read_file > error > read_file > execute_probe > message > generated_code:error,1,0.03571428571428571,22.0,
language,php,message > inspect_workspace > execute_probe > inspect_workspace > read_file > write_file > error > read_file > inspect_workspace > error > write_file > execute_probe > read_file > write_file > read_file > execute_probe > error > read_file > execute_probe > search > execute_probe > read_file > execute_probe > search > execute_probe > error > read_file > inspect_workspace > error > execute_probe > error > write_file > error > read_file > error > search > error > search > execute_probe > error > execute_probe > inspect_workspace > read_file > message > generated_code,1,0.03571428571428571,45.0,
language,php,message > inspect_workspace > read_file > inspect_workspace > execute_probe > inspect_workspace > read_file > error > inspect_workspace > read_file > execute_probe > write_file > execute_probe > inspect_workspace > read_file > message > generated_code,1,0.03571428571428571,17.0,
language,php,message > inspect_workspace > search > inspect_workspace > read_file > inspect_workspace > execute_probe > inspect_workspace > search > read_file > error > read_file > write_file > inspect_workspace > read_file > error > execute_probe > read_file > execute_probe > error > read_file > execute_probe > read_file > search > execute_probe > search > read_file > execute_probe > search > execute_probe > inspect_workspace > read_file > execute_probe > message > generated_code:error,1,0.03571428571428571,35.0,
language,php,message > inspect_workspace > write_file > execute_probe > inspect_workspace > execute_probe > inspect_workspace > write_file > read_file > write_file > read_file > error > execute_probe > error > read_file > error > execute_probe > read_file > execute_probe > read_file > inspect_workspace > error > message:error > generated_code:error,1,0.03571428571428571,24.0,
language,php,message > inspect_workspace > write_file > execute_probe > inspect_workspace > execute_probe > read_file > write_file > read_file > error > execute_probe > read_file > execute_probe > read_file > execute_probe > search > execute_probe > read_file > execute_probe > search > execute_probe > inspect_workspace > error > execute_probe > message > generated_code:error,1,0.03571428571428571,26.0,
language,php,message > inspect_workspace > execute_probe > write_file > execute_probe > inspect_workspace > read_file > inspect_workspace > read_file > error > inspect_workspace > write_file > read_file > write_file > search > write_file > execute_probe > error > test > inspect_workspace > read_file > message:error > generated_code:error,1,0.03571428571428571,23.0,
language,php,message > inspect_workspace > execute_probe > inspect_workspace > read_file > error > read_file > write_file > read_file > write_file > execute_probe > error > search > execute_probe > read_file > execute_probe > search > execute_probe > read_file > search > execute_probe > error > execute_probe > read_file > inspect_workspace > execute_probe > read_file > execute_probe > inspect_workspace > read_file > execute_probe > message:error > generated_code,1,0.03571428571428571,33.0,
language,php,message > inspect_workspace > read_file > inspect_workspace > execute_probe > error > read_file > inspect_workspace > read_file > inspect_workspace > write_file > execute_probe > read_file > search > execute_probe > read_file > execute_probe > read_file > search > execute_probe > search > execute_probe > search > inspect_workspace > read_file > message > generated_code,1,0.03571428571428571,27.0,
language,php,message > inspect_workspace > execute_probe > inspect_workspace,1,0.03571428571428571,4.0,
language,php,message > inspect_workspace > execute_probe > write_file > execute_probe > read_file > execute_probe > read_file > execute_probe > write_file > execute_probe > read_file > execute_probe > inspect_workspace > search > execute_probe > inspect_workspace > execute_probe > write_file > execute_probe > error > execute_probe > inspect_workspace > execute_probe > error > execute_probe > inspect_workspace > execute_probe > error > message > generated_code,1,0.03571428571428571,31.0,
language,php,message > inspect_workspace > error > write_file > error > read_file > inspect_workspace > read_file > write_file > read_file > execute_probe > read_file > execute_probe > inspect_workspace > read_file > inspect_workspace > message > generated_code,1,0.03571428571428571,18.0,
language,php,message > inspect_workspace > message > generated_code,1,0.03571428571428571,4.0,
language,php,message > inspect_workspace > execute_probe > inspect_workspace > read_file > error > read_file > write_file > error > write_file > execute_probe > read_file > inspect_workspace > read_file > write_file > execute_probe > error > inspect_workspace > read_file > error > write_file > execute_probe > inspect_workspace > execute_probe > read_file > write_file > read_file > execute_probe > search > execute_probe > search > inspect_workspace > read_file > message > generated_code:error,1,0.03571428571428571,35.0,
language,php,message > inspect_workspace > execute_probe > error > read_file > inspect_workspace > error > read_file > execute_probe > read_file > write_file > execute_probe > inspect_workspace > execute_probe > error > inspect_workspace > read_file > execute_probe > read_file > error > execute_probe > message > generated_code:error,1,0.03571428571428571,23.0,
language,php,message > inspect_workspace > execute_probe > inspect_workspace > execute_probe > inspect_workspace > read_file > error > read_file > inspect_workspace > read_file > execute_probe > write_file > error > read_file > execute_probe > read_file > execute_probe > read_file > write_file > read_file > execute_probe > write_file > execute_probe > inspect_workspace > read_file > message > generated_code:error,1,0.03571428571428571,28.0,
language,php,message > inspect_workspace > write_file > execute_probe > inspect_workspace > execute_probe > inspect_workspace > read_file > inspect_workspace > read_file > write_file > execute_probe > error > write_file > execute_probe > read_file > inspect_workspace > error > message > generated_code,1,0.03571428571428571,20.0,
language,php,message > inspect_workspace > read_file > inspect_workspace > execute_probe > inspect_workspace > read_file > inspect_workspace > read_file > error > inspect_workspace > read_file > error > execute_probe > write_file > execute_probe > read_file > inspect_workspace > read_file > message > generated_code:error,1,0.03571428571428571,21.0,
language,python,message:error > finish:error,109,0.08664546899841018,2.0,0.1111111111111111
language,python,message,95,0.075516693163752,1.0,0.043010752688172046
language,python,message:error,81,0.0643879173290938,1.0,0.11392405063291139
language,python,message > finish,75,0.05961844197138315,2.0,0.04054054054054054
language,python,error > message:error > finish:error,46,0.03656597774244833,3.0,0.0
language,python,error > message > finish,27,0.021462639109697933,3.0,0.0
language,python,message > generated_code:error > message > generated_code:error,26,0.02066772655007949,4.0,0.5238095238095238
language,python,message > generated_code:error,25,0.01987281399046105,2.0,0.7727272727272727
language,python,message > generated_code:error > message > generated_code,24,0.019077901430842606,4.0,0.5555555555555556
language,python,inspect_workspace > search > error > message:error,17,0.013513513513513514,4.0,0.35294117647058826
language,python,message > message:error,17,0.013513513513513514,2.0,0.058823529411764705
language,python,inspect_workspace > error > message:error,14,0.011128775834658187,3.0,0.3076923076923077
language,python,error > read_file > error > message:error > finish:error,12,0.009538950715421303,5.0,0.0
language,python,write_file > message > finish,11,0.008744038155802861,3.0,0.0
language,python,message:error > read_file > inspect_workspace > error > write_file > execute_probe > error,11,0.008744038155802861,7.0,0.2727272727272727
language,python,message > write_file > execute_probe > generated_code,10,0.00794912559618442,4.0,1.0
language,python,message > inspect_workspace > error > execute_probe > read_file > message > generated_code,10,0.00794912559618442,7.0,1.0
language,python,message:error > read_file > inspect_workspace > error > write_file > error,10,0.00794912559618442,6.0,0.1
language,python,message > error > execute_probe > read_file > generated_code:error,9,0.007154213036565978,5.0,0.8888888888888888
language,python,search > error > message:error,9,0.007154213036565978,3.0,0.2222222222222222
language,ruby,message > inspect_workspace > message > generated_code,2,0.07142857142857142,4.0,
language,ruby,message > inspect_workspace > read_file > inspect_workspace > read_file > inspect_workspace > execute_probe > write_file > error,1,0.03571428571428571,9.0,
language,ruby,message > inspect_workspace > error > execute_probe > inspect_workspace > error > execute_probe > inspect_workspace > execute_probe > read_file > error > read_file > write_file > error > inspect_workspace > write_file > execute_probe > test > inspect_workspace > error > inspect_workspace > message:error > generated_code,1,0.03571428571428571,23.0,
language,ruby,message > inspect_workspace > error > install > error > execute_probe,1,0.03571428571428571,6.0,
language,ruby,message > inspect_workspace > execute_probe > error > inspect_workspace > execute_probe > inspect_workspace > write_file > install > execute_probe > inspect_workspace > write_file > error > write_file > install > read_file > error > read_file > execute_probe > read_file > write_file > read_file > write_file > error > write_file > execute_probe > error > execute_probe > inspect_workspace > error > execute_probe > read_file > execute_probe > inspect_workspace > error > execute_probe > message > generated_code,1,0.03571428571428571,38.0,
language,ruby,message > inspect_workspace > read_file > inspect_workspace > execute_probe > error > install > error > execute_probe > read_file > error > read_file > write_file > read_file > test > execute_probe > inspect_workspace > read_file > inspect_workspace > read_file > message > generated_code:error,1,0.03571428571428571,22.0,
language,ruby,message > inspect_workspace > read_file > inspect_workspace > execute_probe > error > execute_probe > install > error > execute_probe > read_file > error > read_file > execute_probe > read_file > write_file > install > execute_probe > read_file > inspect_workspace > error > execute_probe > inspect_workspace > error > execute_probe > error > execute_probe > inspect_workspace > read_file > message:error > generated_code,1,0.03571428571428571,31.0,
language,ruby,message > inspect_workspace > error > execute_probe > inspect_workspace > install > error > execute_probe > error > inspect_workspace > execute_probe > read_file > error > read_file > execute_probe > test > error > execute_probe > inspect_workspace > execute_probe > search > inspect_workspace > error > message > generated_code,1,0.03571428571428571,25.0,
language,ruby,message > inspect_workspace > execute_probe > error > install > error > execute_probe > read_file > error > read_file > execute_probe > error > execute_probe > inspect_workspace > read_file > search > install > search > execute_probe > error > execute_probe > inspect_workspace > error > message > generated_code:error,1,0.03571428571428571,25.0,
language,ruby,message > inspect_workspace > search > inspect_workspace > execute_probe > error > execute_probe > read_file > error > read_file > execute_probe > read_file > write_file > execute_probe > test > execute_probe > test > error > execute_probe > inspect_workspace > read_file > execute_probe > error > execute_probe > error > execute_probe > message:error > generated_code,1,0.03571428571428571,28.0,
language,ruby,message > inspect_workspace > read_file > inspect_workspace > execute_probe > inspect_workspace > error > execute_probe > install > error > execute_probe > read_file > error > inspect_workspace > write_file > read_file > execute_probe > write_file > read_file > error > read_file > execute_probe > read_file > error > execute_probe > inspect_workspace > execute_probe > inspect_workspace > read_file > execute_probe > write_file > execute_probe > read_file > execute_probe > error > execute_probe > message:error > generated_code:error,1,0.03571428571428571,38.0,
language,ruby,message > inspect_workspace > execute_probe > error > install > error > execute_probe > install > execute_probe > read_file > error > read_file > write_file > install > write_file > error > inspect_workspace > write_file > error > write_file > read_file > write_file > execute_probe > read_file > execute_probe > read_file > execute_probe > inspect_workspace > error > execute_probe > inspect_workspace > execute_probe > error > execute_probe > inspect_workspace > read_file > message:error > generated_code,1,0.03571428571428571,38.0,
language,ruby,message > inspect_workspace > execute_probe > error > install > error > execute_probe > read_file > error > read_file > inspect_workspace > write_file > read_file > write_file > error > write_file > search > execute_probe > error > execute_probe > inspect_workspace > execute_probe > error > execute_probe > error > execute_probe > inspect_workspace > read_file > message:error > generated_code,1,0.03571428571428571,30.0,
language,ruby,message > inspect_workspace > execute_probe > error > execute_probe > install > error > execute_probe > read_file > error > read_file > inspect_workspace > read_file > write_file > error > test > inspect_workspace > error > test > execute_probe > read_file > execute_probe > error > inspect_workspace > error > message > generated_code:error,1,0.03571428571428571,27.0,
language,ruby,message > inspect_workspace > execute_probe > error > install > error > execute_probe > inspect_workspace > read_file > error > read_file > error > execute_probe > inspect_workspace > write_file > error > read_file > write_file > read_file > execute_probe > error > write_file > read_file > test > inspect_workspace > read_file > write_file > read_file > test > inspect_workspace > read_file > inspect_workspace > execute_probe > error > message > generated_code,1,0.03571428571428571,36.0,
language,ruby,message > inspect_workspace > execute_probe > error > install > error > execute_probe > inspect_workspace > read_file > error > read_file > execute_probe > read_file > write_file > execute_probe > inspect_workspace > test > execute_probe > test > execute_probe > error > execute_probe > inspect_workspace > error > test > error > message > generated_code:error,1,0.03571428571428571,28.0,
language,ruby,message > inspect_workspace > execute_probe > write_file > error > install > error > execute_probe > read_file > error > read_file > execute_probe > read_file > write_file > error > write_file > execute_probe > write_file > error > read_file > execute_probe > error > execute_probe > inspect_workspace > execute_probe > read_file > write_file > execute_probe > error > read_file > test > inspect_workspace > read_file > message > generated_code,1,0.03571428571428571,35.0,
language,ruby,message > inspect_workspace > execute_probe > write_file > error > install > error > execute_probe > read_file > error > read_file > write_file > install > read_file > write_file > execute_probe > read_file > write_file > execute_probe > test > inspect_workspace > execute_probe > error > execute_probe > inspect_workspace > read_file > message > generated_code,1,0.03571428571428571,28.0,
language,ruby,message > inspect_workspace > execute_probe > write_file > error > install > error > execute_probe > read_file > error > read_file > message > generated_code,1,0.03571428571428571,13.0,
language,ruby,message > inspect_workspace > write_file > error > install > error > execute_probe > install > error > execute_probe > inspect_workspace > execute_probe > inspect_workspace > read_file > error > read_file > write_file > read_file > write_file > execute_probe > read_file > execute_probe > read_file > write_file > read_file > error > execute_probe > inspect_workspace > test > execute_probe > test > execute_probe > search > execute_probe > search > error > execute_probe > inspect_workspace > read_file > execute_probe > message > generated_code,1,0.03571428571428571,42.0,
language,rust,message > inspect_workspace > write_file > error > execute_probe > error > inspect_workspace > error > message:error > generated_code:error,2,0.07142857142857142,10.0,
language,rust,message > inspect_workspace > write_file,1,0.03571428571428571,3.0,
language,rust,message > inspect_workspace > execute_probe > inspect_workspace > write_file > error > read_file > error > execute_probe > error > execute_probe > error > inspect_workspace > error > message:error > generated_code:error,1,0.03571428571428571,16.0,
language,rust,message > inspect_workspace > write_file > error > inspect_workspace > error > execute_probe > message > generated_code:error,1,0.03571428571428571,9.0,
language,rust,message > inspect_workspace > write_file > error > inspect_workspace > error > read_file > execute_probe > message:error > generated_code:error,1,0.03571428571428571,10.0,
language,rust,message > inspect_workspace > read_file > inspect_workspace > write_file > error > execute_probe > read_file > inspect_workspace > read_file > message:error > generated_code:error,1,0.03571428571428571,12.0,
language,rust,message > inspect_workspace > write_file > error > execute_probe > inspect_workspace > error > execute_probe > inspect_workspace > execute_probe > inspect_workspace > execute_probe > inspect_workspace > read_file > error > search > read_file > search > error > search > read_file > error > search > read_file > search > error > read_file > error > execute_probe > inspect_workspace > search > execute_probe > error > execute_probe > inspect_workspace > error > execute_probe > message:error > generated_code:error,1,0.03571428571428571,39.0,
language,rust,message > inspect_workspace > read_file > inspect_workspace > execute_probe > error > execute_probe > error > inspect_workspace > error > message:error > generated_code:error,1,0.03571428571428571,12.0,
language,rust,message > inspect_workspace > execute_probe > error > execute_probe > write_file > execute_probe > error > execute_probe > error > execute_probe > error > execute_probe > error > execute_probe > read_file > execute_probe > inspect_workspace > execute_probe > error > message:error > generated_code:error,1,0.03571428571428571,22.0,
